id,cve_ent,turno,tipo,esp_3,esp_6,n_eval_3,n_eval_6
40878,15,MATUTINO,GENERAL,560,493,4,6
40879,15,MATUTINO,GENERAL,519,475,59,63
40880,15,VESPERTINO,GENERAL,575,465,75,59
40881,15,VESPERTINO,GENERAL,644,503,60,70
40882,15,MATUTINO,GENERAL,549,512,3,6
40883,15,MATUTINO,GENERAL,564,580,88,93
40884,15,VESPERTINO,GENERAL,515,390,6,4
40885,15,MATUTINO,GENERAL,502,495,44,48
40886,15,VESPERTINO,GENERAL,488,562,15,26
40887,15,MATUTINO,GENERAL,514,571,69,67
40888,15,MATUTINO,GENERAL,550,496,46,46
40889,15,MATUTINO,GENERAL,585,569,29,36
40890,15,MATUTINO,GENERAL,545,453,24,33
40892,15,MATUTINO,GENERAL,519,468,11,10
40893,15,MATUTINO,GENERAL,480,408,11,8
40894,15,VESPERTINO,GENERAL,458,511,26,29
40895,15,MATUTINO,GENERAL,533,563,30,26
40896,15,VESPERTINO,GENERAL,492,542,25,23
40897,15,VESPERTINO,GENERAL,480,473,13,14
40898,15,MATUTINO,GENERAL,625,558,59,63
40899,15,MATUTINO,GENERAL,563,526,59,78
40900,15,MATUTINO,GENERAL,489,509,59,78
40901,15,VESPERTINO,GENERAL,484,523,33,33
40902,15,MATUTINO,GENERAL,501,520,56,66
40903,15,MATUTINO,GENERAL,527,551,84,74
40904,15,VESPERTINO,GENERAL,531,529,21,31
40905,15,MATUTINO,GENERAL,545,578,60,63
40906,15,VESPERTINO,GENERAL,550,506,48,44
40907,15,MATUTINO,GENERAL,569,589,44,34
40908,15,MATUTINO,GENERAL,513,532,61,63
40909,15,VESPERTINO,GENERAL,497,521,42,64
40910,15,VESPERTINO,GENERAL,465,527,14,14
40911,15,VESPERTINO,GENERAL,513,504,19,23
40912,15,VESPERTINO,GENERAL,504,533,101,74
40913,15,VESPERTINO,GENERAL,486,437,32,27
40914,15,MATUTINO,GENERAL,531,581,96,68
40915,15,MATUTINO,GENERAL,523,537,64,55
40916,15,MATUTINO,GENERAL,558,531,95,94
40917,15,MATUTINO,GENERAL,535,541,2,13
40918,15,VESPERTINO,GENERAL,503,473,12,9
40919,15,MATUTINO,GENERAL,560,511,34,28
40920,15,VESPERTINO,GENERAL,501,507,18,19
40921,15,VESPERTINO,GENERAL,531,565,19,21
40922,15,VESPERTINO,GENERAL,625,477,58,74
40923,15,MATUTINO,GENERAL,495,750,17,12
40924,15,MATUTINO,GENERAL,465,558,32,17
40925,15,MATUTINO,GENERAL,481,544,9,8
40926,15,VESPERTINO,GENERAL,432,505,15,22
40927,15,VESPERTINO,GENERAL,481,472,21,43
40928,15,MATUTINO,GENERAL,616,528,76,78
40929,15,VESPERTINO,GENERAL,571,640,16,20
40930,15,MATUTINO,GENERAL,521,554,80,73
40931,15,MATUTINO,GENERAL,517,577,39,29
40932,15,MATUTINO,GENERAL,521,510,71,69
40933,15,MATUTINO,GENERAL,551,567,125,111
40934,15,MATUTINO,GENERAL,555,502,35,40
40935,15,VESPERTINO,GENERAL,595,628,68,56
40936,15,MATUTINO,GENERAL,561,545,55,38
40937,15,VESPERTINO,GENERAL,566,527,60,71
40938,15,MATUTINO,GENERAL,594,547,60,40
40939,15,MATUTINO,GENERAL,538,557,67,66
40940,15,MATUTINO,GENERAL,574,534,52,69
40941,15,VESPERTINO,GENERAL,545,586,28,29
40942,15,MATUTINO,GENERAL,540,632,72,106
40943,15,MATUTINO,GENERAL,542,609,32,54
40944,15,MATUTINO,GENERAL,537,544,51,63
40945,15,MATUTINO,GENERAL,516,601,97,99
40946,15,MATUTINO,GENERAL,538,507,70,70
40947,15,VESPERTINO,GENERAL,586,581,12,15
40948,15,MATUTINO,GENERAL,540,579,61,49
40949,15,MATUTINO,GENERAL,561,517,48,50
40950,15,MATUTINO,GENERAL,534,509,72,74
40951,15,VESPERTINO,GENERAL,515,491,15,18
40952,15,VESPERTINO,GENERAL,380,472,5,14
40953,15,MATUTINO,GENERAL,482,571,3,2
40955,15,MATUTINO,GENERAL,527,480,39,46
40956,15,MATUTINO,GENERAL,501,532,65,48
40957,15,MATUTINO,GENERAL,534,411,19,14
40958,15,VESPERTINO,GENERAL,672,532,45,35
40959,15,VESPERTINO,GENERAL,465,391,17,17
40960,15,MATUTINO,GENERAL,505,507,26,31
40961,15,VESPERTINO,GENERAL,551,549,30,27
40962,15,MATUTINO,GENERAL,622,553,34,31
40963,15,MATUTINO,GENERAL,539,532,30,29
40964,15,MATUTINO,GENERAL,547,516,57,72
40965,15,VESPERTINO,GENERAL,431,476,6,11
40967,15,MATUTINO,GENERAL,569,517,4,7
40968,15,MATUTINO,GENERAL,540,388,8,2
40969,15,MATUTINO,GENERAL,496,492,3,4
40970,15,VESPERTINO,GENERAL,540,501,18,21
40971,15,VESPERTINO,GENERAL,473,415,11,10
40972,15,VESPERTINO,GENERAL,505,540,51,54
40973,15,MATUTINO,GENERAL,601,500,5,6
40974,15,MATUTINO,GENERAL,615,554,78,64
40975,15,VESPERTINO,GENERAL,519,510,39,53
40976,15,MATUTINO,GENERAL,515,559,45,59
40977,15,MATUTINO,GENERAL,601,488,1,2
40978,15,MATUTINO,GENERAL,548,468,23,17
40979,15,VESPERTINO,GENERAL,547,519,12,24
40980,15,VESPERTINO,GENERAL,477,402,7,3
40981,15,VESPERTINO,GENERAL,523,468,4,7
40982,15,MATUTINO,GENERAL,432,425,9,10
40983,15,MATUTINO,GENERAL,544,373,3,2
40984,15,MATUTINO,GENERAL,551,534,32,40
40985,15,MATUTINO,GENERAL,628,501,4,3
40986,15,VESPERTINO,GENERAL,470,541,19,23
40987,15,VESPERTINO,GENERAL,616,471,15,18
40988,15,MATUTINO,GENERAL,569,538,31,24
40989,15,VESPERTINO,GENERAL,434,373,19,16
40990,15,VESPERTINO,GENERAL,581,485,18,26
40991,15,VESPERTINO,GENERAL,553,577,52,55
40992,15,VESPERTINO,GENERAL,503,530,56,66
40993,15,MATUTINO,GENERAL,486,506,7,14
40994,15,MATUTINO,GENERAL,453,484,19,18
40995,15,MATUTINO,GENERAL,572,512,58,56
40996,15,VESPERTINO,GENERAL,549,576,13,20
40997,15,VESPERTINO,GENERAL,537,517,15,14
40998,15,MATUTINO,GENERAL,616,610,53,41
40999,15,VESPERTINO,GENERAL,500,569,15,21
41000,15,VESPERTINO,GENERAL,513,478,25,35
41001,15,VESPERTINO,GENERAL,514,527,67,66
41002,15,VESPERTINO,GENERAL,546,454,21,10
41003,15,MATUTINO,GENERAL,494,498,38,51
41004,15,MATUTINO,GENERAL,538,505,28,24
41005,15,MATUTINO,GENERAL,539,534,34,31
41006,15,MATUTINO,GENERAL,530,496,8,13
41007,15,VESPERTINO,GENERAL,498,537,8,13
41008,15,VESPERTINO,GENERAL,547,641,25,24
41009,15,VESPERTINO,GENERAL,493,486,66,82
41010,15,MATUTINO,GENERAL,561,581,63,61
41011,15,VESPERTINO,GENERAL,501,514,28,19
41012,15,VESPERTINO,GENERAL,580,438,11,23
41013,15,MATUTINO,GENERAL,623,536,19,30
41014,15,MATUTINO,GENERAL,713,548,92,111
41015,15,MATUTINO,GENERAL,561,469,56,44
41016,15,MATUTINO,GENERAL,534,478,19,11
41017,15,MATUTINO,GENERAL,422,449,8,9
41018,15,VESPERTINO,GENERAL,500,462,18,21
41019,15,VESPERTINO,GENERAL,527,492,46,57
41020,15,VESPERTINO,GENERAL,538,490,39,28
41021,15,MATUTINO,GENERAL,523,447,3,5
41022,15,VESPERTINO,GENERAL,536,476,37,19
41023,15,MATUTINO,GENERAL,567,590,14,18
41024,15,VESPERTINO,GENERAL,527,516,47,57
41025,15,VESPERTINO,GENERAL,535,486,30,30
41026,15,MATUTINO,GENERAL,582,549,92,75
41027,15,MATUTINO,GENERAL,495,531,40,32
41028,15,VESPERTINO,GENERAL,482,516,34,46
41029,15,MATUTINO,GENERAL,500,516,61,69
41030,15,MATUTINO,GENERAL,538,557,67,60
41031,15,VESPERTINO,GENERAL,582,603,9,13
41032,15,VESPERTINO,GENERAL,440,483,21,15
41033,15,VESPERTINO,GENERAL,491,489,16,14
41034,15,MATUTINO,GENERAL,516,583,3,1
41035,15,MATUTINO,GENERAL,631,600,66,77
41036,15,MATUTINO,GENERAL,571,518,83,82
41037,15,MATUTINO,GENERAL,609,662,76,86
41038,15,VESPERTINO,GENERAL,619,554,45,53
41039,15,MATUTINO,GENERAL,457,518,4,10
41040,15,MATUTINO,GENERAL,570,588,13,15
41041,15,VESPERTINO,GENERAL,661,594,9,19
41042,15,MATUTINO,GENERAL,582,508,51,69
41043,15,VESPERTINO,GENERAL,551,430,20,23
41044,15,VESPERTINO,GENERAL,525,550,23,22
41045,15,VESPERTINO,GENERAL,552,595,26,32
41046,15,MATUTINO,GENERAL,493,408,3,3
41047,15,MATUTINO,GENERAL,548,513,67,79
41048,15,MATUTINO,GENERAL,544,669,71,62
41049,15,VESPERTINO,GENERAL,444,498,9,12
41050,15,MATUTINO,GENERAL,545,573,35,47
41051,15,VESPERTINO,GENERAL,564,578,35,40
41052,15,VESPERTINO,GENERAL,500,578,14,4
41053,15,MATUTINO,GENERAL,560,581,45,70
41054,15,VESPERTINO,GENERAL,512,497,8,12
41055,15,VESPERTINO,GENERAL,617,624,70,84
41056,15,MATUTINO,GENERAL,559,607,44,33
41057,15,VESPERTINO,GENERAL,520,469,61,61
41058,15,VESPERTINO,GENERAL,494,707,17,11
41059,15,MATUTINO,GENERAL,563,614,21,16
41060,15,MATUTINO,GENERAL,525,466,7,11
41061,15,MATUTINO,GENERAL,444,471,12,10
41062,15,VESPERTINO,GENERAL,500,610,31,25
41063,15,VESPERTINO,GENERAL,527,479,42,56
41064,15,VESPERTINO,GENERAL,469,512,11,22
41065,15,VESPERTINO,GENERAL,511,546,56,83
41066,15,VESPERTINO,GENERAL,574,462,33,31
41067,15,VESPERTINO,GENERAL,527,517,46,55
41068,15,MATUTINO,GENERAL,550,479,41,58
41069,15,VESPERTINO,GENERAL,643,464,14,25
41070,15,VESPERTINO,GENERAL,463,433,51,57
41071,15,VESPERTINO,GENERAL,501,460,13,16
41072,15,VESPERTINO,GENERAL,472,500,24,20
41073,15,VESPERTINO,GENERAL,516,479,5,12
41074,15,VESPERTINO,GENERAL,517,463,13,21
41075,15,VESPERTINO,GENERAL,573,507,15,15
41076,15,VESPERTINO,GENERAL,598,508,19,34
41077,15,VESPERTINO,GENERAL,580,522,26,26
41078,15,VESPERTINO,GENERAL,560,516,35,26
41079,15,VESPERTINO,GENERAL,590,558,41,30
41080,15,MATUTINO,GENERAL,488,547,123,117
41081,15,VESPERTINO,GENERAL,527,491,8,13
41082,15,VESPERTINO,GENERAL,461,486,16,17
41083,15,MATUTINO,GENERAL,431,426,10,9
41084,15,VESPERTINO,GENERAL,449,461,4,6
41085,15,VESPERTINO,GENERAL,573,483,29,31
41086,15,VESPERTINO,GENERAL,554,465,16,25
41087,15,MATUTINO,GENERAL,520,437,3,1
41088,15,VESPERTINO,GENERAL,572,536,34,28
41089,15,VESPERTINO,GENERAL,585,574,18,27
41090,15,MATUTINO,GENERAL,700,444,27,37
41091,15,MATUTINO,GENERAL,510,493,79,74
41092,15,VESPERTINO,GENERAL,610,393,5,9
41093,15,VESPERTINO,GENERAL,510,650,14,10
41094,15,VESPERTINO,GENERAL,503,491,25,30
41095,15,VESPERTINO,GENERAL,539,539,18,17
41096,15,VESPERTINO,GENERAL,532,534,74,86
41097,15,VESPERTINO,GENERAL,481,490,9,14
41098,15,VESPERTINO,GENERAL,474,511,19,12
41099,15,VESPERTINO,GENERAL,540,507,14,17
41100,15,VESPERTINO,GENERAL,674,551,36,29
41101,15,VESPERTINO,GENERAL,485,521,30,22
41102,15,VESPERTINO,GENERAL,604,500,18,14
41103,15,VESPERTINO,GENERAL,528,462,16,28
41104,15,VESPERTINO,GENERAL,620,478,24,39
41105,15,VESPERTINO,GENERAL,526,587,20,30
41106,15,VESPERTINO,GENERAL,568,432,40,27
41107,15,VESPERTINO,GENERAL,559,533,29,24
41108,15,VESPERTINO,GENERAL,549,515,28,29
41109,15,VESPERTINO,GENERAL,543,513,37,52
41110,15,VESPERTINO,GENERAL,601,500,36,37
41111,15,VESPERTINO,GENERAL,600,483,17,25
41112,15,VESPERTINO,GENERAL,465,442,20,15
41113,15,MATUTINO,GENERAL,611,480,2,1
41114,15,VESPERTINO,GENERAL,580,467,17,24
41115,15,MATUTINO,GENERAL,529,523,11,15
41116,15,MATUTINO,GENERAL,499,588,5,3
41117,15,VESPERTINO,GENERAL,491,548,45,45
41118,15,MATUTINO,GENERAL,545,457,3,2
41119,15,MATUTINO,GENERAL,484,477,12,12
41120,15,MATUTINO,GENERAL,475,496,18,13
41121,15,MATUTINO,GENERAL,639,520,2,8
41122,15,VESPERTINO,GENERAL,514,431,16,20
41123,15,MATUTINO,GENERAL,581,439,3,3
41124,15,MATUTINO,GENERAL,477,505,3,6
41125,15,MATUTINO,GENERAL,383,459,3,3
41126,15,VESPERTINO,GENERAL,604,412,1,3
41127,15,MATUTINO,GENERAL,628,716,12,4
41128,15,MATUTINO,GENERAL,550,446,19,21
41129,15,MATUTINO,GENERAL,390,421,3,3
41130,15,MATUTINO,GENERAL,432,482,8,10
41131,15,MATUTINO,GENERAL,546,476,14,13
41132,15,MATUTINO,GENERAL,511,440,19,21
41133,15,MATUTINO,GENERAL,633,524,32,37
41134,15,MATUTINO,GENERAL,493,485,18,9
41135,15,MATUTINO,GENERAL,574,563,71,43
41136,15,VESPERTINO,GENERAL,545,512,22,20
41137,15,VESPERTINO,GENERAL,641,679,18,20
41138,15,VESPERTINO,GENERAL,690,604,41,35
41139,15,VESPERTINO,GENERAL,583,551,42,36
41140,15,VESPERTINO,GENERAL,479,440,6,10
41141,15,MATUTINO,GENERAL,548,498,13,21
41142,15,MATUTINO,GENERAL,496,525,17,16
41143,15,MATUTINO,GENERAL,582,581,3,11
41144,15,MATUTINO,GENERAL,476,432,5,5
41145,15,MATUTINO,GENERAL,564,452,15,8
41146,15,VESPERTINO,GENERAL,601,457,7,13
41147,15,VESPERTINO,GENERAL,632,443,19,23
41148,15,VESPERTINO,GENERAL,406,384,5,7
41149,15,MATUTINO,GENERAL,467,497,39,32
41150,15,MATUTINO,GENERAL,429,395,15,15
41151,15,MATUTINO,GENERAL,410,401,4,5
41152,15,VESPERTINO,GENERAL,535,439,19,19
41153,15,MATUTINO,GENERAL,600,521,14,9
41154,15,MATUTINO,GENERAL,389,426,1,2
41155,15,MATUTINO,GENERAL,569,429,8,7
41156,15,VESPERTINO,GENERAL,628,499,33,34
41157,15,VESPERTINO,GENERAL,446,595,21,27
41158,15,MATUTINO,GENERAL,564,608,70,64
41159,15,VESPERTINO,GENERAL,548,646,30,27
41160,15,MATUTINO,GENERAL,495,528,23,30
41161,15,VESPERTINO,GENERAL,468,460,36,35
41162,15,VESPERTINO,GENERAL,521,531,11,16
41163,15,VESPERTINO,GENERAL,565,438,10,13
41164,15,VESPERTINO,GENERAL,548,560,103,50
41165,15,VESPERTINO,GENERAL,455,506,15,15
41167,15,VESPERTINO,GENERAL,475,516,21,18
41168,15,MATUTINO,GENERAL,625,552,36,25
41169,15,VESPERTINO,GENERAL,485,555,46,26
41170,15,VESPERTINO,GENERAL,471,466,29,25
41171,15,MATUTINO,GENERAL,588,524,6,12
41172,15,VESPERTINO,GENERAL,550,479,20,21
41173,15,MATUTINO,GENERAL,562,498,29,23
41174,15,MATUTINO,GENERAL,554,561,131,148
41175,15,MATUTINO,GENERAL,522,455,6,5
41176,15,MATUTINO,GENERAL,610,505,8,4
41177,15,VESPERTINO,GENERAL,587,490,30,24
41178,15,VESPERTINO,GENERAL,504,652,8,15
41179,15,MATUTINO,GENERAL,478,479,50,42
41180,15,MATUTINO,GENERAL,405,409,5,5
41181,15,MATUTINO,GENERAL,442,472,16,8
41182,15,VESPERTINO,GENERAL,480,497,51,62
41183,15,MATUTINO,GENERAL,624,577,28,23
41184,15,VESPERTINO,GENERAL,599,517,14,25
41185,15,MATUTINO,GENERAL,558,567,61,75
41186,15,MATUTINO,GENERAL,598,546,141,144
41187,15,MATUTINO,GENERAL,565,574,10,16
41188,15,MATUTINO,GENERAL,490,453,12,15
41189,15,MATUTINO,GENERAL,531,580,34,23
41190,15,MATUTINO,GENERAL,590,540,37,38
41191,15,MATUTINO,GENERAL,597,549,86,57
41192,15,VESPERTINO,GENERAL,485,480,13,20
41193,15,VESPERTINO,GENERAL,519,473,31,28
41194,15,VESPERTINO,GENERAL,460,537,14,19
41195,15,VESPERTINO,GENERAL,618,539,11,13
41196,15,MATUTINO,GENERAL,468,463,28,24
41197,15,MATUTINO,GENERAL,587,480,5,7
41198,15,MATUTINO,GENERAL,504,489,6,6
41199,15,MATUTINO,GENERAL,665,485,29,36
41200,15,VESPERTINO,GENERAL,586,485,19,23
41201,15,MATUTINO,GENERAL,531,540,47,32
41202,15,MATUTINO,GENERAL,506,508,41,47
41203,15,VESPERTINO,GENERAL,549,553,32,51
41204,15,MATUTINO,GENERAL,537,579,36,40
41205,15,VESPERTINO,GENERAL,552,600,13,25
41206,15,MATUTINO,GENERAL,463,683,22,17
41207,15,MATUTINO,GENERAL,532,546,35,69
41208,15,MATUTINO,GENERAL,459,457,24,17
41209,15,MATUTINO,GENERAL,710,427,3,3
41210,15,MATUTINO,GENERAL,489,456,20,18
41211,15,MATUTINO,GENERAL,509,503,3,8
41212,15,MATUTINO,GENERAL,598,382,13,6
41213,15,VESPERTINO,GENERAL,551,383,19,21
41214,15,MATUTINO,GENERAL,574,592,73,103
41215,15,MATUTINO,GENERAL,527,502,21,26
41216,15,MATUTINO,GENERAL,662,679,5,9
41217,15,MATUTINO,GENERAL,571,595,77,102
41218,15,VESPERTINO,GENERAL,495,510,27,30
41219,15,MATUTINO,GENERAL,569,496,4,6
41220,15,VESPERTINO,GENERAL,554,548,21,21
41221,15,MATUTINO,GENERAL,474,471,21,27
41222,15,MATUTINO,GENERAL,426,544,8,4
41223,15,MATUTINO,GENERAL,465,424,13,9
41224,15,MATUTINO,GENERAL,449,423,3,4
41225,15,MATUTINO,GENERAL,469,432,5,2
41226,15,MATUTINO,GENERAL,489,508,9,8
41227,15,VESPERTINO,GENERAL,571,501,30,44
41228,15,MATUTINO,GENERAL,586,583,79,73
41229,15,VESPERTINO,GENERAL,479,544,13,26
41230,15,VESPERTINO,GENERAL,572,542,15,12
41231,15,MATUTINO,GENERAL,548,540,39,34
41232,15,MATUTINO,GENERAL,470,455,12,15
41233,15,MATUTINO,GENERAL,532,685,57,72
41234,15,MATUTINO,GENERAL,568,546,97,72
41235,15,VESPERTINO,GENERAL,457,531,26,54
41236,15,VESPERTINO,GENERAL,560,438,15,24
41237,15,MATUTINO,GENERAL,493,477,20,19
41238,15,MATUTINO,GENERAL,548,584,31,58
41239,15,MATUTINO,GENERAL,507,540,44,33
41240,15,MATUTINO,GENERAL,559,546,32,40
41241,15,MATUTINO,GENERAL,538,563,23,37
41242,15,MATUTINO,GENERAL,516,563,30,33
41243,15,MATUTINO,GENERAL,587,628,60,56
41244,15,MATUTINO,GENERAL,608,623,62,60
41245,15,MATUTINO,GENERAL,595,538,56,89
41246,15,VESPERTINO,GENERAL,521,525,24,29
41247,15,MATUTINO,GENERAL,536,535,75,72
41248,15,MATUTINO,GENERAL,527,519,32,37
41249,15,MATUTINO,GENERAL,627,571,71,70
41250,15,MATUTINO,GENERAL,375,411,2,2
41251,15,VESPERTINO,GENERAL,532,575,21,13
41252,15,MATUTINO,GENERAL,510,468,32,34
41253,15,VESPERTINO,GENERAL,513,537,55,58
41254,15,MATUTINO,GENERAL,544,531,70,69
41255,15,MATUTINO,GENERAL,536,561,68,85
41256,15,MATUTINO,GENERAL,624,535,15,30
41257,15,VESPERTINO,GENERAL,605,536,20,27
41258,15,MATUTINO,GENERAL,632,608,80,75
41259,15,MATUTINO,GENERAL,468,487,30,31
41260,15,VESPERTINO,GENERAL,631,648,23,25
41261,15,MATUTINO,GENERAL,537,547,62,43
41262,15,MATUTINO,GENERAL,566,590,117,126
41263,15,MATUTINO,GENERAL,444,655,18,12
41264,15,VESPERTINO,GENERAL,497,454,8,19
41265,15,MATUTINO,GENERAL,566,567,70,36
41266,15,VESPERTINO,GENERAL,590,517,23,26
41267,15,MATUTINO,GENERAL,594,558,33,30
41268,15,MATUTINO,GENERAL,561,550,32,28
41269,15,MATUTINO,GENERAL,579,522,81,77
41270,15,MATUTINO,GENERAL,524,564,50,69
41271,15,MATUTINO,GENERAL,613,558,76,80
41272,15,MATUTINO,GENERAL,532,549,86,94
41273,15,MATUTINO,GENERAL,568,603,66,40
41274,15,MATUTINO,GENERAL,598,596,36,61
41275,15,MATUTINO,GENERAL,543,605,37,38
41276,15,MATUTINO,GENERAL,543,529,107,101
41277,15,MATUTINO,GENERAL,558,538,69,85
41278,15,MATUTINO,GENERAL,535,504,19,28
41279,15,MATUTINO,GENERAL,580,584,76,80
41280,15,MATUTINO,GENERAL,499,511,23,27
41281,15,VESPERTINO,GENERAL,571,509,49,39
41282,15,VESPERTINO,GENERAL,504,526,30,21
41283,15,VESPERTINO,GENERAL,491,491,35,37
41284,15,VESPERTINO,GENERAL,569,595,61,101
41285,15,MATUTINO,GENERAL,585,638,65,83
41286,15,VESPERTINO,GENERAL,667,638,49,50
41287,15,VESPERTINO,GENERAL,618,476,28,27
41288,15,VESPERTINO,GENERAL,651,616,14,16
41289,15,VESPERTINO,GENERAL,490,436,15,14
41290,15,VESPERTINO,GENERAL,539,543,65,57
41291,15,VESPERTINO,GENERAL,549,519,105,75
41292,15,MATUTINO,GENERAL,543,503,6,5
41293,15,MATUTINO,GENERAL,542,526,76,97
41294,15,VESPERTINO,GENERAL,551,523,66,64
41295,15,MATUTINO,GENERAL,607,523,3,3
41296,15,MATUTINO,GENERAL,564,541,32,28
41297,15,MATUTINO,GENERAL,585,544,32,36
41298,15,MATUTINO,GENERAL,551,528,57,112
41299,15,MATUTINO,GENERAL,559,514,77,70
41300,15,MATUTINO,GENERAL,581,669,76,66
41301,15,MATUTINO,GENERAL,595,568,20,21
41302,15,MATUTINO,GENERAL,548,558,81,70
41303,15,MATUTINO,GENERAL,651,549,89,94
41304,15,MATUTINO,GENERAL,547,556,90,92
41305,15,MATUTINO,GENERAL,523,502,68,82
41306,15,MATUTINO,GENERAL,510,429,4,4
41307,15,MATUTINO,GENERAL,596,544,75,86
41308,15,MATUTINO,GENERAL,655,554,51,54
41309,15,VESPERTINO,GENERAL,555,479,16,24
41310,15,VESPERTINO,GENERAL,436,395,18,23
41311,15,MATUTINO,GENERAL,588,561,63,65
41312,15,VESPERTINO,GENERAL,571,606,48,50
41313,15,MATUTINO,GENERAL,581,525,35,31
41314,15,MATUTINO,GENERAL,615,592,9,3
41315,15,MATUTINO,GENERAL,534,521,106,122
41316,15,MATUTINO,GENERAL,592,490,11,12
41317,15,MATUTINO,GENERAL,492,369,11,5
41318,15,MATUTINO,GENERAL,516,541,81,113
41319,15,MATUTINO,GENERAL,583,621,92,87
41320,15,VESPERTINO,GENERAL,529,567,54,73
41321,15,VESPERTINO,GENERAL,595,562,13,6
41322,15,MATUTINO,GENERAL,573,538,34,67
41323,15,VESPERTINO,GENERAL,619,533,26,21
41324,15,MATUTINO,GENERAL,770,782,35,37
41325,15,MATUTINO,GENERAL,547,568,94,103
41326,15,MATUTINO,GENERAL,618,613,29,23
41327,15,MATUTINO,GENERAL,647,582,31,30
41328,15,MATUTINO,GENERAL,585,592,75,79
41329,15,VESPERTINO,GENERAL,699,549,51,44
41330,15,MATUTINO,GENERAL,625,626,67,66
41331,15,MATUTINO,GENERAL,561,559,70,68
41332,15,MATUTINO,GENERAL,585,555,63,35
41333,15,MATUTINO,GENERAL,594,541,60,63
41334,15,MATUTINO,GENERAL,437,368,4,3
41335,15,MATUTINO,GENERAL,558,566,62,61
41336,15,MATUTINO,GENERAL,455,428,10,8
41337,15,MATUTINO,GENERAL,587,537,36,36
41338,15,MATUTINO,GENERAL,541,535,100,81
41339,15,MATUTINO,GENERAL,515,547,65,36
41340,15,MATUTINO,GENERAL,549,589,34,35
41341,15,MATUTINO,GENERAL,558,501,57,30
41342,15,MATUTINO,GENERAL,538,511,64,55
41343,15,MATUTINO,GENERAL,525,547,62,91
41344,15,MATUTINO,GENERAL,470,409,15,12
41345,15,MATUTINO,GENERAL,608,589,66,63
41346,15,MATUTINO,GENERAL,498,489,5,4
41347,15,MATUTINO,GENERAL,547,565,103,73
41348,15,VESPERTINO,GENERAL,457,578,19,27
41349,15,VESPERTINO,GENERAL,584,615,64,61
41350,15,VESPERTINO,GENERAL,532,546,37,30
41351,15,MATUTINO,GENERAL,578,540,69,73
41352,15,VESPERTINO,GENERAL,629,592,23,29
41353,15,VESPERTINO,GENERAL,545,532,66,76
41354,15,VESPERTINO,GENERAL,518,484,66,59
41355,15,MATUTINO,GENERAL,565,463,7,6
41356,15,VESPERTINO,GENERAL,556,514,28,24
41357,15,MATUTINO,GENERAL,616,532,58,27
41358,15,MATUTINO,GENERAL,549,637,38,35
41359,15,VESPERTINO,GENERAL,615,670,32,33
41360,15,MATUTINO,GENERAL,622,537,68,82
41361,15,MATUTINO,GENERAL,566,540,34,31
41362,15,MATUTINO,GENERAL,554,513,33,28
41363,15,VESPERTINO,GENERAL,640,652,48,26
41364,15,MATUTINO,GENERAL,524,526,37,74
41365,15,MATUTINO,GENERAL,584,561,41,72
41366,15,MATUTINO,GENERAL,529,562,55,45
41367,15,MATUTINO,GENERAL,592,629,59,51
41368,15,MATUTINO,GENERAL,446,459,11,5
41369,15,MATUTINO,GENERAL,559,476,3,5
41370,15,MATUTINO,GENERAL,536,454,10,3
41371,15,MATUTINO,GENERAL,616,479,12,14
41372,15,MATUTINO,GENERAL,545,602,56,60
41373,15,MATUTINO,GENERAL,528,495,31,30
41374,15,MATUTINO,GENERAL,552,574,56,30
41375,15,VESPERTINO,GENERAL,556,609,49,56
41376,15,VESPERTINO,GENERAL,541,641,34,15
41377,15,VESPERTINO,GENERAL,580,532,26,22
41378,15,VESPERTINO,GENERAL,605,476,28,37
41379,15,MATUTINO,GENERAL,545,535,5,4
41380,15,VESPERTINO,GENERAL,577,523,31,64
41382,15,MATUTINO,GENERAL,523,438,6,3
41383,15,VESPERTINO,GENERAL,490,469,85,72
41384,15,MATUTINO,GENERAL,536,546,61,46
41385,15,MATUTINO,GENERAL,585,466,3,7
41386,15,MATUTINO,GENERAL,515,572,4,7
41387,15,MATUTINO,GENERAL,533,514,46,38
41388,15,VESPERTINO,GENERAL,581,540,57,47
41389,15,VESPERTINO,GENERAL,599,520,53,18
41390,15,VESPERTINO,GENERAL,617,531,62,40
41391,15,VESPERTINO,GENERAL,583,557,19,28
41392,15,VESPERTINO,GENERAL,526,581,14,17
41393,15,VESPERTINO,GENERAL,620,607,15,22
41394,15,MATUTINO,GENERAL,542,400,12,8
41395,15,MATUTINO,GENERAL,660,604,89,63
41397,15,VESPERTINO,GENERAL,599,522,24,30
41398,15,MATUTINO,GENERAL,631,541,29,28
41399,15,VESPERTINO,GENERAL,561,518,30,37
41400,15,VESPERTINO,GENERAL,553,546,68,32
41401,15,VESPERTINO,GENERAL,533,538,35,34
41402,15,VESPERTINO,GENERAL,569,559,31,33
41403,15,VESPERTINO,GENERAL,647,513,30,24
41404,15,VESPERTINO,GENERAL,608,588,59,62
41405,15,VESPERTINO,GENERAL,521,589,34,46
41406,15,MATUTINO,GENERAL,632,559,35,34
41407,15,MATUTINO,GENERAL,626,529,48,29
41408,15,MATUTINO,GENERAL,599,536,35,27
41409,15,MATUTINO,GENERAL,562,577,17,21
41410,15,MATUTINO,GENERAL,574,518,28,34
41411,15,MATUTINO,GENERAL,552,537,67,74
