estado,clave,tipo,mate_6,num_evaluados_total,marginacion
AGUASCALIENTES,01DPR0410Z,GENERAL,479.09,51,BAJO
AGUASCALIENTES,01DPR0411Y,GENERAL,439.3,31,MEDIO
AGUASCALIENTES,01DPR0412X,GENERAL,478.55,17,BAJO
AGUASCALIENTES,01DPR0413W,GENERAL,471.15,7,BAJO
AGUASCALIENTES,01DPR0414V,GENERAL,516.98,3,BAJO
AGUASCALIENTES,01DPR0415U,GENERAL,480.43,20,BAJO
AGUASCALIENTES,01DPR0416T,GENERAL,473.24,15,MUY BAJO
AGUASCALIENTES,01DPR0417S,GENERAL,524.24,26,MEDIO
AGUASCALIENTES,01DPR0418R,GENERAL,370.36,4,MEDIO
AGUASCALIENTES,01DPR0419Q,GENERAL,492.92,22,MEDIO
AGUASCALIENTES,01DPR0420F,GENERAL,494.48,12,BAJO
AGUASCALIENTES,01DPR0421E,GENERAL,527.36,23,MEDIO
AGUASCALIENTES,01DPR0422D,GENERAL,466.02,34,MEDIO
AGUASCALIENTES,01DPR0423C,GENERAL,617.06,14,BAJO
AGUASCALIENTES,01DPR0424B,GENERAL,520.34,11,MEDIO
AGUASCALIENTES,01DPR0425A,GENERAL,451.23,8,BAJO
AGUASCALIENTES,01DPR0426Z,GENERAL,527.91,8,MEDIO
AGUASCALIENTES,01DPR0427Z,GENERAL,573.26,15,MUY BAJO
AGUASCALIENTES,01DPR0428Y,GENERAL,549.47,30,BAJO
AGUASCALIENTES,01DPR0429X,GENERAL,487.14,14,BAJO
AGUASCALIENTES,01DPR0430M,GENERAL,542.65,9,BAJO
AGUASCALIENTES,01DPR0431L,GENERAL,455.41,7,BAJO
AGUASCALIENTES,01DPR0432K,GENERAL,427.36,63,BAJO
AGUASCALIENTES,01DPR0433J,GENERAL,527.62,24,BAJO
AGUASCALIENTES,01DPR0434I,GENERAL,529.34,54,MUY BAJO
AGUASCALIENTES,01DPR0435H,GENERAL,499.63,59,MUY BAJO
AGUASCALIENTES,01DPR0436G,GENERAL,495.27,40,MUY BAJO
AGUASCALIENTES,01DPR0437F,GENERAL,472.35,71,BAJO
AGUASCALIENTES,01DPR0438E,GENERAL,531.53,10,BAJO
AGUASCALIENTES,01DPR0439D,GENERAL,626.84,13,BAJO
AGUASCALIENTES,01DPR0440T,GENERAL,472.8,7,BAJO
AGUASCALIENTES,01DPR0441S,GENERAL,441.79,10,BAJO
AGUASCALIENTES,01DPR0442R,GENERAL,500.52,6,BAJO
AGUASCALIENTES,01DPR0443Q,GENERAL,534.18,25,MUY BAJO
AGUASCALIENTES,01DPR0444P,GENERAL,438.62,17,BAJO
AGUASCALIENTES,01DPR0445O,GENERAL,592.57,20,MEDIO
AGUASCALIENTES,01DPR0446N,GENERAL,452.05,24,MEDIO
AGUASCALIENTES,01DPR0448L,GENERAL,522.87,71,MUY BAJO
AGUASCALIENTES,01DPR0451Z,GENERAL,469.67,19,BAJO
AGUASCALIENTES,01DPR0452Y,GENERAL,412.63,7,BAJO
AGUASCALIENTES,01DPR0454W,GENERAL,373.87,10,MUY BAJO
AGUASCALIENTES,01DPR0456U,GENERAL,388.96,14,MEDIO
AGUASCALIENTES,01DPR0457T,GENERAL,462.21,18,MUY BAJO
AGUASCALIENTES,01DPR0458S,GENERAL,553.34,61,MUY BAJO
AGUASCALIENTES,01DPR0460G,GENERAL,418.76,7,MEDIO
AGUASCALIENTES,01DPR0461F,GENERAL,419.17,5,BAJO
AGUASCALIENTES,01DPR0464C,GENERAL,473.8,22,MUY BAJO
AGUASCALIENTES,01DPR0465B,GENERAL,544.36,30,MUY BAJO
AGUASCALIENTES,01DPR0468Z,GENERAL,500.95,35,MUY BAJO
AGUASCALIENTES,01DPR0469Y,GENERAL,529.46,46,MUY BAJO
AGUASCALIENTES,01DPR0470N,GENERAL,371.83,4,MUY BAJO
AGUASCALIENTES,01DPR0471M,GENERAL,581.59,51,MUY BAJO
AGUASCALIENTES,01DPR0472L,GENERAL,527,62,MUY BAJO
AGUASCALIENTES,01DPR0473K,GENERAL,328.46,6,ALTO
AGUASCALIENTES,01DPR0474J,GENERAL,514.41,8,BAJO
AGUASCALIENTES,01DPR0476H,GENERAL,491.14,52,MUY BAJO
AGUASCALIENTES,01DPR0479E,GENERAL,433.71,51,MUY BAJO
AGUASCALIENTES,01DPR0481T,GENERAL,493.33,25,MUY BAJO
AGUASCALIENTES,01DPR0482S,GENERAL,618.18,55,MUY BAJO
AGUASCALIENTES,01DPR0483R,GENERAL,556.99,38,MUY BAJO
AGUASCALIENTES,01DPR0485P,GENERAL,496.05,63,BAJO
AGUASCALIENTES,01DPR0486O,GENERAL,417.93,32,BAJO
AGUASCALIENTES,01DPR0487N,GENERAL,546.01,99,MUY BAJO
AGUASCALIENTES,01DPR0489L,GENERAL,482.04,46,MUY BAJO
AGUASCALIENTES,01DPR0490A,GENERAL,628.79,68,MUY BAJO
AGUASCALIENTES,01DPR0494X,GENERAL,549.75,39,MUY BAJO
AGUASCALIENTES,01DPR0495W,GENERAL,425.24,46,MUY BAJO
AGUASCALIENTES,01DPR0496V,GENERAL,672.83,20,MUY BAJO
AGUASCALIENTES,01DPR0497U,GENERAL,612.27,57,BAJO
AGUASCALIENTES,01DPR0500R,GENERAL,505.85,27,MUY BAJO
AGUASCALIENTES,01DPR0502P,GENERAL,538.46,63,MUY BAJO
AGUASCALIENTES,01DPR0503O,GENERAL,470.23,28,MUY BAJO
AGUASCALIENTES,01DPR0504N,GENERAL,461.4,26,MUY BAJO
AGUASCALIENTES,01DPR0507K,GENERAL,477.1,14,MEDIO
AGUASCALIENTES,01DPR0509I,GENERAL,536.99,8,MEDIO
AGUASCALIENTES,01DPR0511X,GENERAL,656.18,10,MUY BAJO
AGUASCALIENTES,01DPR0514U,GENERAL,520.13,7,ALTO
AGUASCALIENTES,01DPR0515T,GENERAL,628.24,8,MEDIO
AGUASCALIENTES,01DPR0516S,GENERAL,538.64,32,MUY BAJO
AGUASCALIENTES,01DPR0517R,GENERAL,562.72,71,MUY BAJO
AGUASCALIENTES,01DPR0519P,GENERAL,593.18,60,MUY BAJO
AGUASCALIENTES,01DPR0520E,GENERAL,378.17,9,BAJO
AGUASCALIENTES,01DPR0521D,GENERAL,544.01,6,BAJO
AGUASCALIENTES,01DPR0522C,GENERAL,556.77,14,BAJO
AGUASCALIENTES,01DPR0523B,GENERAL,425.86,13,MEDIO
AGUASCALIENTES,01DPR0524A,GENERAL,524.15,2,MUY BAJO
AGUASCALIENTES,01DPR0525Z,GENERAL,490.23,25,BAJO
AGUASCALIENTES,01DPR0526Z,GENERAL,500.5,27,MUY BAJO
AGUASCALIENTES,01DPR0527Y,GENERAL,382.01,4,ALTO
AGUASCALIENTES,01DPR0529W,GENERAL,528.14,49,MUY BAJO
AGUASCALIENTES,01DPR0530L,GENERAL,491.11,33,MUY BAJO
AGUASCALIENTES,01DPR0531K,GENERAL,567.76,72,MUY BAJO
AGUASCALIENTES,01DPR0532J,GENERAL,495.68,29,MUY BAJO
AGUASCALIENTES,01DPR0534H,GENERAL,557.68,58,MUY BAJO
AGUASCALIENTES,01DPR0535G,GENERAL,487.52,53,MUY BAJO
AGUASCALIENTES,01DPR0536F,GENERAL,621.54,11,BAJO
AGUASCALIENTES,01DPR0538D,GENERAL,606.96,6,MEDIO
AGUASCALIENTES,01DPR0539C,GENERAL,490.84,14,BAJO
AGUASCALIENTES,01DPR0540S,GENERAL,510.64,6,MUY BAJO
AGUASCALIENTES,01DPR0541R,GENERAL,552.86,59,MUY BAJO
AGUASCALIENTES,01DPR0543P,GENERAL,617.98,69,MUY BAJO
AGUASCALIENTES,01DPR0544O,GENERAL,523.93,59,MUY BAJO
AGUASCALIENTES,01DPR0545N,GENERAL,491.04,38,MUY BAJO
AGUASCALIENTES,01DPR0546M,GENERAL,521.06,56,MUY BAJO
AGUASCALIENTES,01DPR0547L,GENERAL,621.05,69,MUY BAJO
AGUASCALIENTES,01DPR0549J,GENERAL,599.82,41,MUY BAJO
AGUASCALIENTES,01DPR0550Z,GENERAL,394.68,19,MUY BAJO
AGUASCALIENTES,01DPR0551Y,GENERAL,527.2,54,MUY BAJO
AGUASCALIENTES,01DPR0552X,GENERAL,564.09,30,MUY BAJO
AGUASCALIENTES,01DPR0553W,GENERAL,522.13,23,MUY BAJO
AGUASCALIENTES,01DPR0554V,GENERAL,515.48,20,MUY BAJO
AGUASCALIENTES,01DPR0556T,GENERAL,517.17,13,MUY BAJO
AGUASCALIENTES,01DPR0557S,GENERAL,544.34,59,MUY BAJO
AGUASCALIENTES,01DPR0558R,GENERAL,539.7,21,BAJO
AGUASCALIENTES,01DPR0559Q,GENERAL,522.14,48,MUY BAJO
AGUASCALIENTES,01DPR0560F,GENERAL,544.58,43,MUY BAJO
AGUASCALIENTES,01DPR0561E,GENERAL,540.36,65,MUY BAJO
AGUASCALIENTES,01DPR0564B,GENERAL,583.63,23,BAJO
AGUASCALIENTES,01DPR0565A,GENERAL,606.52,24,MUY BAJO
AGUASCALIENTES,01DPR0568Y,GENERAL,601.61,51,MUY BAJO
AGUASCALIENTES,01DPR0569X,GENERAL,600.82,36,MUY BAJO
AGUASCALIENTES,01DPR0570M,GENERAL,529.94,72,MUY BAJO
AGUASCALIENTES,01DPR0571L,GENERAL,501.31,3,MEDIO
AGUASCALIENTES,01DPR0573J,GENERAL,363.83,5,BAJO
AGUASCALIENTES,01DPR0574I,GENERAL,513.59,51,MUY BAJO
AGUASCALIENTES,01DPR0575H,GENERAL,474.65,22,MUY BAJO
AGUASCALIENTES,01DPR0576G,GENERAL,599.19,44,MUY BAJO
AGUASCALIENTES,01DPR0577F,GENERAL,449.6,24,BAJO
AGUASCALIENTES,01DPR0578E,GENERAL,426.36,22,BAJO
AGUASCALIENTES,01DPR0579D,GENERAL,481.17,26,MUY BAJO
AGUASCALIENTES,01DPR0581S,GENERAL,495.9,27,MUY BAJO
AGUASCALIENTES,01DPR0585O,GENERAL,394.64,4,MEDIO
AGUASCALIENTES,01DPR0586N,GENERAL,670.74,52,MUY BAJO
AGUASCALIENTES,01DPR0588L,GENERAL,526.76,18,MUY BAJO
AGUASCALIENTES,01DPR0589K,GENERAL,644.57,3,BAJO
AGUASCALIENTES,01DPR0590Z,GENERAL,471.15,5,MEDIO
AGUASCALIENTES,01DPR0592Y,GENERAL,525.57,36,MUY BAJO
AGUASCALIENTES,01DPR0593X,GENERAL,467.05,10,MEDIO
AGUASCALIENTES,01DPR0594W,GENERAL,473.31,5,BAJO
AGUASCALIENTES,01DPR0595V,GENERAL,406.41,2,BAJO
AGUASCALIENTES,01DPR0596U,GENERAL,456.64,24,BAJO
AGUASCALIENTES,01DPR0597T,GENERAL,565.11,38,MUY BAJO
AGUASCALIENTES,01DPR0598S,GENERAL,683.21,68,MUY BAJO
AGUASCALIENTES,01DPR0599R,GENERAL,548,47,MUY BAJO
AGUASCALIENTES,01DPR0600Q,GENERAL,436.01,21,MUY BAJO
AGUASCALIENTES,01DPR0601P,GENERAL,564.71,50,MUY BAJO
AGUASCALIENTES,01DPR0603N,GENERAL,609,21,BAJO
AGUASCALIENTES,01DPR0604M,GENERAL,511.46,33,MUY BAJO
AGUASCALIENTES,01DPR0605L,GENERAL,570.66,19,MUY BAJO
AGUASCALIENTES,01DPR0606K,GENERAL,526.73,28,MUY BAJO
AGUASCALIENTES,01DPR0607J,GENERAL,517.76,24,MUY BAJO
AGUASCALIENTES,01DPR0608I,GENERAL,495.08,72,MUY BAJO
AGUASCALIENTES,01DPR0609H,GENERAL,500.62,36,MUY BAJO
AGUASCALIENTES,01DPR0611W,GENERAL,455.87,44,MUY BAJO
AGUASCALIENTES,01DPR0612V,GENERAL,474.77,49,BAJO
AGUASCALIENTES,01DPR0613U,GENERAL,530.69,59,MUY BAJO
AGUASCALIENTES,01DPR0614T,GENERAL,487.54,49,MUY BAJO
AGUASCALIENTES,01DPR0615S,GENERAL,487.16,30,MUY BAJO
AGUASCALIENTES,01DPR0616R,GENERAL,563.05,89,MUY BAJO
AGUASCALIENTES,01DPR0619O,GENERAL,507.42,24,MEDIO
AGUASCALIENTES,01DPR0620D,GENERAL,588.78,47,BAJO
AGUASCALIENTES,01DPR0621C,GENERAL,513.31,4,BAJO
AGUASCALIENTES,01DPR0622B,GENERAL,478.62,24,MUY BAJO
AGUASCALIENTES,01DPR0623A,GENERAL,631.82,78,MUY BAJO
AGUASCALIENTES,01DPR0624Z,GENERAL,497.76,75,MUY BAJO
AGUASCALIENTES,01DPR0625Z,GENERAL,524.69,33,MUY BAJO
AGUASCALIENTES,01DPR0626Y,GENERAL,469.43,36,MUY BAJO
AGUASCALIENTES,01DPR0627X,GENERAL,512.94,6,BAJO
AGUASCALIENTES,01DPR0628W,GENERAL,402.38,7,MUY BAJO
AGUASCALIENTES,01DPR0629V,GENERAL,587.3,94,MUY BAJO
AGUASCALIENTES,01DPR0630K,GENERAL,382.82,4,ALTO
AGUASCALIENTES,01DPR0631J,GENERAL,498.81,51,MUY BAJO
AGUASCALIENTES,01DPR0632I,GENERAL,587.44,36,MUY BAJO
AGUASCALIENTES,01DPR0634G,GENERAL,487.29,29,BAJO
AGUASCALIENTES,01DPR0635F,GENERAL,594.96,29,MUY BAJO
AGUASCALIENTES,01DPR0636E,GENERAL,688.51,40,MUY BAJO
AGUASCALIENTES,01DPR0637D,GENERAL,499.99,20,MUY BAJO
AGUASCALIENTES,01DPR0638C,GENERAL,502.73,52,MUY BAJO
AGUASCALIENTES,01DPR0639B,GENERAL,482.82,66,MUY BAJO
AGUASCALIENTES,01DPR0640R,GENERAL,476.72,50,MUY BAJO
AGUASCALIENTES,01DPR0641Q,GENERAL,622.1,75,MUY BAJO
AGUASCALIENTES,01DPR0642P,GENERAL,481.47,27,MUY BAJO
AGUASCALIENTES,01DPR0643O,GENERAL,583.25,99,MUY BAJO
AGUASCALIENTES,01DPR0644N,GENERAL,493.48,38,MUY BAJO
AGUASCALIENTES,01DPR0645M,GENERAL,538.13,41,MUY BAJO
AGUASCALIENTES,01DPR0646L,GENERAL,516.14,33,MUY BAJO
AGUASCALIENTES,01DPR0647K,GENERAL,553.85,76,MUY BAJO
AGUASCALIENTES,01DPR0648J,GENERAL,538.09,66,MUY BAJO
AGUASCALIENTES,01DPR0649I,GENERAL,611.99,60,MUY BAJO
AGUASCALIENTES,01DPR0650Y,GENERAL,540.75,64,MUY BAJO
AGUASCALIENTES,01DPR0651X,GENERAL,527.32,37,MUY BAJO
AGUASCALIENTES,01DPR0652W,GENERAL,566.27,70,MUY BAJO
AGUASCALIENTES,01DPR0653V,GENERAL,518.11,57,MUY BAJO
AGUASCALIENTES,01DPR0654U,GENERAL,629.35,37,MUY BAJO
AGUASCALIENTES,01DPR0655T,GENERAL,591.93,61,MUY BAJO
AGUASCALIENTES,01DPR0656S,GENERAL,501.02,26,MUY BAJO
AGUASCALIENTES,01DPR0657R,GENERAL,456.29,20,MUY BAJO
AGUASCALIENTES,01DPR0658Q,GENERAL,639.95,26,BAJO
AGUASCALIENTES,01DPR0659P,GENERAL,551.62,34,MUY BAJO
AGUASCALIENTES,01DPR0660E,GENERAL,426.57,21,MEDIO
AGUASCALIENTES,01DPR0661D,GENERAL,714.27,64,MUY BAJO
AGUASCALIENTES,01DPR0662C,GENERAL,479.36,50,MUY BAJO
AGUASCALIENTES,01DPR0663B,GENERAL,561.56,37,MUY BAJO
AGUASCALIENTES,01DPR0664A,GENERAL,418.62,25,BAJO
AGUASCALIENTES,01DPR0665Z,GENERAL,527.2,61,MUY BAJO
AGUASCALIENTES,01DPR0666Z,GENERAL,591.07,52,MUY BAJO
AGUASCALIENTES,01DPR0667Y,GENERAL,566.14,94,MUY BAJO
AGUASCALIENTES,01DPR0668X,GENERAL,592.48,36,MUY BAJO
AGUASCALIENTES,01DPR0669W,GENERAL,519.18,86,MUY BAJO
AGUASCALIENTES,01DPR0670L,GENERAL,473.5,59,MUY BAJO
AGUASCALIENTES,01DPR0671K,GENERAL,493.51,39,MUY BAJO
AGUASCALIENTES,01DPR0672J,GENERAL,615.97,34,MUY BAJO
AGUASCALIENTES,01DPR0673I,GENERAL,500.96,27,MUY BAJO
AGUASCALIENTES,01DPR0674H,GENERAL,531.22,30,MUY BAJO
AGUASCALIENTES,01DPR0675G,GENERAL,0,0,MUY BAJO
AGUASCALIENTES,01DPR0676F,GENERAL,544.69,35,MUY BAJO
AGUASCALIENTES,01DPR0677E,GENERAL,421.45,16,ALTO
AGUASCALIENTES,01DPR0678D,GENERAL,510.51,33,MUY BAJO
AGUASCALIENTES,01DPR0679C,GENERAL,501.53,37,MUY BAJO
AGUASCALIENTES,01DPR0680S,GENERAL,504.62,19,MUY BAJO
AGUASCALIENTES,01DPR0681R,GENERAL,0,0,BAJO
AGUASCALIENTES,01DPR0682Q,GENERAL,0,0,MUY BAJO
AGUASCALIENTES,01DPR0683P,GENERAL,467,48,MUY BAJO
AGUASCALIENTES,01DPR0684O,GENERAL,449.01,34,MUY BAJO
AGUASCALIENTES,01DPR0685N,GENERAL,481.01,43,MUY BAJO
AGUASCALIENTES,01DPR0686M,GENERAL,0,0,MUY BAJO
AGUASCALIENTES,01DPR0687L,GENERAL,0,0,MUY BAJO
AGUASCALIENTES,01DPR0694V,GENERAL,0,0,MUY BAJO
AGUASCALIENTES,01DPR0701O,GENERAL,0,0,MUY BAJO
AGUASCALIENTES,01DPR0704L,GENERAL,467.58,23,MUY BAJO
AGUASCALIENTES,01KPB0001D,CONAFE,0,0,MUY BAJO
AGUASCALIENTES,01KPR0012K,CONAFE,430.41,2,ALTO
AGUASCALIENTES,01KPR0020T,CONAFE,412.59,2,MEDIO
AGUASCALIENTES,01KPR0022R,CONAFE,419.98,1,BAJO
AGUASCALIENTES,01KPR0025O,CONAFE,393.67,1,MUY BAJO
AGUASCALIENTES,01KPR0031Z,CONAFE,0,0,MEDIO
AGUASCALIENTES,01KPR0032Y,CONAFE,365.04,1,MUY BAJO
AGUASCALIENTES,01KPR0035V,CONAFE,481.1,1,ALTO
AGUASCALIENTES,01KPR0039R,CONAFE,513.68,1,MEDIO
AGUASCALIENTES,01KPR0050N,CONAFE,0,0,ALTO
AGUASCALIENTES,01KPR0054J,CONAFE,379.92,1,ALTO
AGUASCALIENTES,01KPR0060U,CONAFE,286.4,1,ALTO
AGUASCALIENTES,01KPR0072Z,CONAFE,502.93,2,ALTO
AGUASCALIENTES,01KPR0087A,CONAFE,504.5,4,BAJO
AGUASCALIENTES,01KPR0095J,CONAFE,702.18,2,BAJO
AGUASCALIENTES,01KPR0097H,CONAFE,536.87,2,MEDIO
AGUASCALIENTES,01KPR0099F,CONAFE,401.07,1,BAJO
AGUASCALIENTES,01KPR0106Z,CONAFE,359.04,1,ALTO
AGUASCALIENTES,01KPR0135U,CONAFE,0,0,BAJO
AGUASCALIENTES,01KPR0143C,CONAFE,0,0,ALTO
AGUASCALIENTES,01KPR0159D,CONAFE,540.19,3,MEDIO
AGUASCALIENTES,01KPR0179R,CONAFE,420.89,1,ALTO
AGUASCALIENTES,01KPR0198F,CONAFE,476.8,1,BAJO
AGUASCALIENTES,01KPR0203A,CONAFE,0,0,BAJO
AGUASCALIENTES,01KPR0205Z,CONAFE,0,0,MEDIO
AGUASCALIENTES,01KPR0207X,CONAFE,331.97,2,ALTO
AGUASCALIENTES,01KPR0210K,CONAFE,461.94,2,MUY ALTO
AGUASCALIENTES,01KPR0211J,CONAFE,570.26,2,BAJO
AGUASCALIENTES,01KPR0213H,CONAFE,0,0,MEDIO
AGUASCALIENTES,01KPR0214G,CONAFE,545.07,1,MEDIO
AGUASCALIENTES,01KPR0218C,CONAFE,438.76,4,ALTO
AGUASCALIENTES,01KPR0219B,CONAFE,534.97,3,ALTO
AGUASCALIENTES,01KPR0220R,CONAFE,0,0,MEDIO
AGUASCALIENTES,01KPR0221Q,CONAFE,0,0,ALTO
AGUASCALIENTES,01KPR0223O,CONAFE,0,0,BAJO
AGUASCALIENTES,01KPR0226L,CONAFE,0,0,MEDIO
AGUASCALIENTES,01KPR0227K,CONAFE,392.49,2,MEDIO
AGUASCALIENTES,01PPR0001Z,PARTICULAR,612.02,20,MUY BAJO
AGUASCALIENTES,01PPR0002Z,PARTICULAR,633.13,20,MUY BAJO
AGUASCALIENTES,01PPR0003Y,PARTICULAR,573.88,72,MUY BAJO
AGUASCALIENTES,01PPR0005W,PARTICULAR,660.18,42,MUY BAJO
AGUASCALIENTES,01PPR0006V,PARTICULAR,684.55,66,MUY BAJO
AGUASCALIENTES,01PPR0008T,PARTICULAR,658.29,66,MUY BAJO
AGUASCALIENTES,01PPR0009S,PARTICULAR,603.99,55,MUY BAJO
AGUASCALIENTES,01PPR0011G,PARTICULAR,703.78,30,MUY BAJO
AGUASCALIENTES,01PPR0012F,PARTICULAR,645.41,57,MUY BAJO
AGUASCALIENTES,01PPR0013E,PARTICULAR,562.6,58,MUY BAJO
AGUASCALIENTES,01PPR0014D,PARTICULAR,721.41,24,MUY BAJO
AGUASCALIENTES,01PPR0015C,PARTICULAR,600.09,27,MUY BAJO
AGUASCALIENTES,01PPR0017A,PARTICULAR,645.18,125,MUY BAJO
AGUASCALIENTES,01PPR0018Z,PARTICULAR,602.21,17,MUY BAJO
AGUASCALIENTES,01PPR0019Z,PARTICULAR,608.08,13,MUY BAJO
AGUASCALIENTES,01PPR0020O,PARTICULAR,529.36,22,MUY BAJO
AGUASCALIENTES,01PPR0021N,PARTICULAR,609.81,18,MUY BAJO
AGUASCALIENTES,01PPR0023L,PARTICULAR,623.44,22,MUY BAJO
AGUASCALIENTES,01PPR0024K,PARTICULAR,634.82,30,MUY BAJO
AGUASCALIENTES,01PPR0025J,PARTICULAR,563,81,MUY BAJO
AGUASCALIENTES,01PPR0026I,PARTICULAR,696.97,47,BAJO
AGUASCALIENTES,01PPR0027H,PARTICULAR,675.4,31,MUY BAJO
AGUASCALIENTES,01PPR0029F,PARTICULAR,721.1,31,MUY BAJO
AGUASCALIENTES,01PPR0030V,PARTICULAR,624.13,76,MUY BAJO
AGUASCALIENTES,01PPR0031U,PARTICULAR,577.11,13,MUY BAJO
AGUASCALIENTES,01PPR0033S,PARTICULAR,323.89,4,BAJO
AGUASCALIENTES,01PPR0034R,PARTICULAR,646.8,10,BAJO
AGUASCALIENTES,01PPR0035Q,PARTICULAR,686.12,6,MUY BAJO
AGUASCALIENTES,01PPR0036P,PARTICULAR,737.05,27,MUY BAJO
AGUASCALIENTES,01PPR0037O,PARTICULAR,704.79,19,MUY BAJO
AGUASCALIENTES,01PPR0039M,PARTICULAR,659.04,33,MUY BAJO
AGUASCALIENTES,01PPR0040B,PARTICULAR,732.65,9,MUY BAJO
AGUASCALIENTES,01PPR0043Z,PARTICULAR,675.56,58,MUY BAJO
AGUASCALIENTES,01PPR0044Y,PARTICULAR,801.62,22,MUY BAJO
AGUASCALIENTES,01PPR0045X,PARTICULAR,574.68,15,MUY BAJO
AGUASCALIENTES,01PPR0047V,PARTICULAR,713.02,32,MUY BAJO
AGUASCALIENTES,01PPR0049T,PARTICULAR,664.69,37,MUY BAJO
AGUASCALIENTES,01PPR0050I,PARTICULAR,696.2,23,MUY BAJO
AGUASCALIENTES,01PPR0051H,PARTICULAR,624.58,70,MUY BAJO
AGUASCALIENTES,01PPR0054E,PARTICULAR,742.72,9,MUY BAJO
AGUASCALIENTES,01PPR0056C,PARTICULAR,620.15,7,MUY BAJO
AGUASCALIENTES,01PPR0057B,PARTICULAR,620.03,19,MUY BAJO
AGUASCALIENTES,01PPR0060P,PARTICULAR,620.64,9,MUY BAJO
AGUASCALIENTES,01PPR0062N,PARTICULAR,718.79,12,MUY BAJO
AGUASCALIENTES,01PPR0065K,PARTICULAR,796.07,2,MUY BAJO
AGUASCALIENTES,01PPR0067I,PARTICULAR,642.99,27,MUY BAJO
AGUASCALIENTES,01PPR0068H,PARTICULAR,644.42,12,MUY BAJO
AGUASCALIENTES,01PPR0069G,PARTICULAR,682.27,22,MUY BAJO
AGUASCALIENTES,01PPR0070W,PARTICULAR,625.64,15,MUY BAJO
AGUASCALIENTES,01PPR0072U,PARTICULAR,626.6,20,MUY BAJO
AGUASCALIENTES,01PPR0074S,PARTICULAR,611.27,7,MUY BAJO
AGUASCALIENTES,01PPR0075R,PARTICULAR,703.83,84,MUY BAJO
AGUASCALIENTES,01PPR0076Q,PARTICULAR,612.56,10,MUY BAJO
AGUASCALIENTES,01PPR0077P,PARTICULAR,684.91,40,MUY BAJO
AGUASCALIENTES,01PPR0078O,PARTICULAR,599.78,10,MUY BAJO
AGUASCALIENTES,01PPR0079N,PARTICULAR,708.33,2,MUY BAJO
AGUASCALIENTES,01PPR0082A,PARTICULAR,539.49,8,MUY BAJO
AGUASCALIENTES,01PPR0083Z,PARTICULAR,740.25,21,MUY BAJO
AGUASCALIENTES,01PPR0084Z,PARTICULAR,625.55,7,MUY BAJO
AGUASCALIENTES,01PPR0085Y,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0086X,PARTICULAR,665.83,34,MUY BAJO
AGUASCALIENTES,01PPR0087W,PARTICULAR,485.45,27,MUY BAJO
AGUASCALIENTES,01PPR0088V,PARTICULAR,617.08,40,MUY BAJO
AGUASCALIENTES,01PPR0089U,PARTICULAR,675.46,8,MUY BAJO
AGUASCALIENTES,01PPR0090J,PARTICULAR,647.48,17,MUY BAJO
AGUASCALIENTES,01PPR0091I,PARTICULAR,593.06,15,MUY BAJO
AGUASCALIENTES,01PPR0092H,PARTICULAR,608.01,8,MUY BAJO
AGUASCALIENTES,01PPR0093G,PARTICULAR,729.68,56,MUY BAJO
AGUASCALIENTES,01PPR0094F,PARTICULAR,628.33,7,MUY BAJO
AGUASCALIENTES,01PPR0095E,PARTICULAR,578.01,9,MUY BAJO
AGUASCALIENTES,01PPR0096D,PARTICULAR,629.16,28,MUY BAJO
AGUASCALIENTES,01PPR0097C,PARTICULAR,672.15,47,MUY BAJO
AGUASCALIENTES,01PPR0098B,PARTICULAR,436.73,6,MUY BAJO
AGUASCALIENTES,01PPR0099A,PARTICULAR,609.72,18,MUY BAJO
AGUASCALIENTES,01PPR0100Z,PARTICULAR,580.85,8,MUY BAJO
AGUASCALIENTES,01PPR0101Z,PARTICULAR,616.41,43,MUY BAJO
AGUASCALIENTES,01PPR0102Y,PARTICULAR,611.8,6,MUY BAJO
AGUASCALIENTES,01PPR0103X,PARTICULAR,590.65,5,MUY BAJO
AGUASCALIENTES,01PPR0104W,PARTICULAR,658.87,23,MUY BAJO
AGUASCALIENTES,01PPR0105V,PARTICULAR,620.7,10,MUY BAJO
AGUASCALIENTES,01PPR0106U,PARTICULAR,677.22,8,MUY BAJO
AGUASCALIENTES,01PPR0107T,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0108S,PARTICULAR,532.31,3,MUY BAJO
AGUASCALIENTES,01PPR0109R,PARTICULAR,624.78,64,MUY BAJO
AGUASCALIENTES,01PPR0111F,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0112E,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0113D,PARTICULAR,596.55,8,MUY BAJO
AGUASCALIENTES,01PPR0114C,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0116A,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0117Z,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0118Z,PARTICULAR,575.51,12,MUY BAJO
AGUASCALIENTES,01PPR0119Y,PARTICULAR,0,0,MUY BAJO
AGUASCALIENTES,01PPR0120N,PARTICULAR,682.39,4,MUY BAJO
AGUASCALIENTES,01PPR0122L,PARTICULAR,0,0,MUY BAJO
